timestamp,driver_number,lap_time,fastest,personal_fastest
01:40:35.785,5,1:32.420,False,False
01:40:40.990,18,1:32.527,False,True
01:40:55.080,30,1:34.372,False,False
01:41:08.126,81,1:31.718,False,False
01:41:16.877,4,1:31.786,False,False
01:41:30.411,63,1:32.391,False,False
01:41:37.396,16,1:32.228,False,True
01:41:49.554,1,1:36.612,False,False
01:41:53.274,44,1:39.786,False,False
01:41:53.954,12,1:37.710,False,False
01:41:55.151,23,1:38.254,False,False
01:41:58.558,55,1:38.091,False,False
01:42:01.749,27,1:40.580,False,False
01:42:07.432,10,1:41.231,False,False
01:42:08.323,22,1:55.106,False,False
01:42:13.736,6,1:43.810,False,False
01:42:14.074,31,1:43.701,False,False
01:42:17.285,14,1:48.651,False,False
01:42:20.485,5,1:44.735,False,False
01:42:27.132,18,1:46.250,False,False
01:42:53.124,30,1:58.141,False,False
01:43:07.311,81,1:59.118,False,False
01:43:18.796,4,2:01.886,False,False
01:43:38.767,63,2:08.381,False,False
01:43:48.634,16,2:11.178,False,False
01:43:54.266,1,2:04.704,False,False
01:43:58.834,12,2:04.850,False,False
01:43:59.508,23,2:04.258,False,False
01:44:03.848,55,2:05.347,False,False
01:44:06.860,27,2:05.176,False,False
01:44:08.559,44,2:15.146,False,False
01:44:10.287,10,2:02.824,False,False
01:44:11.085,22,2:02.748,False,False
01:44:14.498,6,2:00.719,False,False
01:44:14.996,31,2:00.870,False,False
01:44:22.149,5,2:01.597,False,False
01:44:26.239,14,2:08.730,False,False
01:44:27.298,18,2:00.032,False,False
01:44:51.849,30,1:58.646,False,False
01:45:01.124,81,1:53.761,False,False
01:45:08.135,4,1:49.289,False,False
01:45:24.543,63,1:45.845,False,False
01:45:26.110,1,1:31.899,False,True
01:45:30.625,12,1:31.786,False,False
01:45:30.751,23,1:31.203,False,True
01:45:35.411,16,1:46.616,False,False
01:45:35.587,55,1:31.546,False,False
01:45:39.375,44,1:30.620,True,True
01:45:39.656,27,1:32.735,False,False
01:45:42.537,22,1:31.531,False,True
01:45:43.603,10,1:33.172,False,False
01:45:45.786,6,1:31.233,False,True
01:45:46.234,31,1:31.122,False,True
01:45:58.952,14,1:32.823,False,False
01:45:59.950,18,1:32.804,False,False
01:46:19.176,5,1:57.049,False,False
01:46:23.653,30,1:31.770,False,True
01:46:31.357,81,1:30.170,True,True
01:46:38.466,4,1:30.375,False,True
01:46:54.998,63,1:30.318,False,True
01:46:57.210,1,1:31.025,False,False
01:47:01.832,23,1:31.071,False,False
01:47:03.291,12,1:32.717,False,False
01:47:08.142,55,1:32.773,False,False
01:47:08.852,16,1:33.623,False,False
01:47:10.288,44,1:31.139,False,False
01:47:12.799,27,1:33.128,False,False
01:47:14.273,22,1:31.698,False,False
01:47:15.950,10,1:32.523,False,True
01:47:17.476,6,1:31.671,False,False
01:47:18.026,31,1:31.877,False,False
01:47:31.815,14,1:32.855,False,False
01:47:33.052,18,1:32.974,False,False
01:47:55.937,30,1:32.361,False,False
01:48:01.361,81,1:30.211,False,False
01:48:08.874,4,1:30.414,False,False
01:48:26.136,63,1:31.208,False,False
01:48:29.004,1,1:31.781,False,False
01:48:33.436,23,1:31.514,False,False
01:48:35.463,12,1:31.967,False,False
01:48:39.867,55,1:31.597,False,False
01:48:40.482,16,1:31.641,False,True
01:48:41.597,44,1:31.221,False,False
01:48:46.116,27,1:33.230,False,False
01:48:47.253,22,1:33.002,False,False
01:48:53.277,6,1:36.020,False,False
01:48:54.556,10,1:38.570,False,False
01:48:55.227,31,1:37.165,False,False
01:49:13.076,14,1:41.254,False,False
01:49:15.746,18,1:42.783,False,False
01:49:47.826,30,1:51.905,False,False
01:49:52.005,81,1:50.583,False,False
01:50:02.795,4,1:53.913,False,False
01:50:24.702,63,1:58.663,False,False
01:50:28.111,1,1:59.077,False,False
01:50:32.777,23,1:59.283,False,False
01:50:35.111,12,1:59.776,False,False
01:50:41.230,55,2:01.453,False,False
01:50:41.536,16,2:00.821,False,False
01:50:41.760,44,2:00.171,False,False
01:50:45.158,27,1:59.066,False,False
01:50:45.916,22,1:58.586,False,False
01:50:48.999,6,1:55.478,False,False
01:50:49.468,31,1:54.247,False,False
01:50:57.990,10,2:03.372,False,False
01:51:04.189,14,1:51.086,False,False
01:51:05.637,18,1:49.780,False,False
01:51:27.426,30,1:39.589,False,False
01:51:30.182,81,1:38.046,False,False
01:51:37.456,4,1:34.624,False,False
01:51:55.611,63,1:30.826,False,False
01:51:58.988,1,1:30.879,False,True
01:52:03.239,23,1:30.608,False,True
01:52:06.054,12,1:30.845,False,False
01:52:12.116,16,1:30.813,False,True
01:52:12.579,44,1:30.922,False,False
01:52:13.300,55,1:31.979,False,False
01:52:17.117,22,1:31.393,False,True
01:52:18.003,27,1:32.815,False,False
01:52:20.147,6,1:31.309,False,False
01:52:20.793,31,1:31.330,False,False
01:52:29.337,10,1:31.372,False,True
01:52:36.614,14,1:32.364,False,True
01:52:37.762,18,1:32.189,False,True
01:52:59.837,81,1:29.822,True,True
01:53:01.914,30,1:34.513,False,False
01:53:07.314,4,1:29.834,False,True
01:53:26.516,63,1:30.856,False,False
01:53:29.604,1,1:30.680,False,False
01:53:34.369,23,1:31.143,False,False
01:53:36.855,12,1:30.807,False,False
01:53:42.659,16,1:30.461,False,False
01:53:43.140,44,1:30.562,False,True
01:53:43.989,55,1:30.703,False,True
01:53:48.775,22,1:31.410,False,False
01:53:50.592,27,1:32.655,False,False
01:53:51.775,6,1:31.488,False,False
01:53:52.340,31,1:31.511,False,False
01:54:00.489,10,1:31.159,False,False
01:54:09.037,14,1:32.440,False,False
01:54:10.083,18,1:32.333,False,False
01:54:30.168,81,1:30.201,False,False
01:54:34.755,30,1:32.855,False,False
01:54:36.902,4,1:29.746,True,False
01:54:57.615,63,1:31.119,False,False
01:55:00.379,1,1:30.829,False,False
01:55:05.200,23,1:30.799,False,False
01:55:07.738,12,1:30.948,False,False
01:55:13.289,16,1:30.724,False,False
01:55:13.938,44,1:30.723,False,False
01:55:15.139,55,1:31.132,False,False
01:55:20.045,22,1:31.287,False,True
01:55:23.358,6,1:31.730,False,False
01:55:23.858,31,1:31.650,False,False
01:55:27.796,27,1:37.202,False,False
01:55:32.038,10,1:31.533,False,False
01:55:41.214,14,1:32.227,False,True
01:55:42.515,18,1:32.387,False,False
01:56:00.138,81,1:30.070,False,False
01:56:07.019,4,1:29.975,False,False
01:56:22.220,30,1:47.470,False,False
01:56:28.856,63,1:31.197,False,False
01:56:31.124,1,1:30.751,False,False
01:56:36.314,23,1:31.111,False,False
01:56:39.072,12,1:31.352,False,False
01:56:44.353,16,1:30.970,False,False
01:56:44.754,44,1:30.856,False,False
01:56:46.162,55,1:31.000,False,False
01:56:51.417,22,1:31.495,False,False
01:56:55.167,6,1:31.747,False,False
01:56:55.628,31,1:31.747,False,False
01:57:03.640,10,1:31.682,False,False
01:57:12.879,27,1:44.964,False,False
01:57:13.858,14,1:32.641,False,False
01:57:15.453,18,1:32.999,False,False
01:57:30.360,81,1:30.167,False,False
01:57:37.161,4,1:30.196,False,False
01:57:59.601,63,1:30.859,False,False
01:58:02.177,1,1:30.992,False,False
01:58:07.728,23,1:31.363,False,False
01:58:10.201,12,1:31.086,False,False
01:58:15.539,44,1:30.822,False,False
01:58:16.631,16,1:32.290,False,False
01:58:17.501,55,1:31.414,False,False
01:58:22.754,22,1:31.199,False,True
01:58:26.689,6,1:31.452,False,False
01:58:27.485,31,1:31.603,False,False
01:58:35.354,10,1:31.642,False,False
01:58:44.129,27,1:31.365,False,True
01:58:45.161,14,1:31.287,False,True
01:58:47.782,18,1:32.298,False,False
01:59:00.534,81,1:30.194,False,False
01:59:07.356,4,1:30.168,False,False
01:59:30.629,63,1:31.000,False,False
01:59:32.955,1,1:30.793,False,False
01:59:38.982,23,1:31.351,False,False
01:59:41.420,12,1:31.188,False,False
01:59:46.471,44,1:30.961,False,False
01:59:47.965,16,1:31.324,False,False
01:59:48.854,55,1:31.285,False,False
01:59:54.384,22,1:31.557,False,False
01:59:58.152,6,1:31.507,False,False
01:59:58.885,31,1:31.553,False,False
02:00:06.956,10,1:31.602,False,False
02:00:15.144,27,1:31.044,False,False
02:00:17.193,14,1:32.011,False,False
02:00:19.957,18,1:32.237,False,False
02:00:30.757,81,1:30.236,False,False
02:00:37.511,4,1:30.117,False,False
02:01:01.564,63,1:30.903,False,False
02:01:03.729,1,1:30.743,False,False
02:01:10.219,23,1:31.181,False,False
02:01:12.681,12,1:31.288,False,False
02:01:17.607,44,1:31.047,False,False
02:01:18.961,16,1:31.022,False,False
02:01:20.351,55,1:31.558,False,False
02:01:25.649,22,1:31.328,False,False
02:01:29.742,6,1:31.544,False,False
02:01:30.382,31,1:31.562,False,False
02:01:38.371,10,1:31.455,False,False
02:01:46.734,27,1:31.491,False,False
02:01:49.185,14,1:32.077,False,False
02:01:52.234,18,1:32.166,False,True
02:02:01.249,81,1:30.370,False,False
02:02:07.682,4,1:30.168,False,False
02:02:32.355,63,1:30.848,False,False
02:02:34.204,1,1:30.466,False,True
02:02:41.172,23,1:30.975,False,False
02:02:44.393,12,1:31.725,False,False
02:02:48.881,44,1:31.289,False,False
02:02:50.121,16,1:31.236,False,False
02:02:51.503,55,1:31.210,False,False
02:02:56.862,22,1:31.345,False,False
02:03:01.230,6,1:31.573,False,False
02:03:01.782,31,1:31.339,False,False
02:03:10.141,10,1:31.637,False,False
02:03:17.841,27,1:31.203,False,False
02:03:21.382,14,1:32.121,False,False
02:03:24.419,18,1:32.181,False,False
02:03:31.332,81,1:30.307,False,False
02:03:37.743,4,1:30.163,False,False
02:04:03.141,63,1:30.755,False,False
02:04:04.985,1,1:30.685,False,False
02:04:12.631,23,1:31.389,False,False
02:04:15.941,12,1:31.580,False,False
02:04:20.042,44,1:31.209,False,False
02:04:21.332,16,1:31.097,False,False
02:04:22.720,55,1:31.159,False,False
02:04:28.094,22,1:31.211,False,False
02:04:32.719,6,1:31.481,False,False
02:04:33.378,31,1:31.542,False,False
02:04:41.555,10,1:31.528,False,False
02:04:49.231,27,1:31.330,False,False
02:04:53.560,14,1:32.246,False,False
02:04:56.608,18,1:32.205,False,False
02:05:01.906,81,1:30.413,False,False
02:05:07.959,4,1:30.144,False,False
02:05:34.142,63,1:30.960,False,False
02:05:35.721,1,1:30.775,False,False
02:05:43.794,23,1:31.172,False,False
02:05:47.560,12,1:31.616,False,False
02:05:51.604,44,1:31.522,False,False
02:05:52.542,16,1:31.258,False,False
02:05:54.022,55,1:31.248,False,False
02:05:59.383,22,1:31.229,False,False
02:06:04.116,6,1:31.438,False,False
02:06:04.910,31,1:31.670,False,False
02:06:13.068,10,1:31.511,False,False
02:06:20.258,27,1:31.015,False,True
02:06:25.534,14,1:31.947,False,False
02:06:28.772,18,1:32.190,False,False
02:06:32.005,81,1:30.137,False,False
02:06:37.957,4,1:30.024,False,False
02:07:04.945,63,1:30.795,False,False
02:07:06.456,1,1:30.822,False,False
02:07:14.905,23,1:31.169,False,False
02:07:18.657,12,1:31.187,False,False
02:07:22.858,44,1:31.274,False,False
02:07:23.567,16,1:31.057,False,False
02:07:25.077,55,1:31.157,False,False
02:07:30.520,22,1:31.183,False,True
02:07:35.580,6,1:31.459,False,False
02:07:36.788,31,1:31.836,False,False
02:07:44.632,10,1:31.443,False,False
02:07:51.295,27,1:31.108,False,False
02:07:57.544,14,1:31.960,False,False
02:08:01.111,18,1:32.353,False,False
02:08:02.608,81,1:30.589,False,False
02:08:08.128,4,1:30.095,False,False
02:08:35.767,63,1:30.837,False,False
02:08:37.133,1,1:30.643,False,False
02:08:46.078,23,1:31.122,False,False
02:08:50.146,12,1:31.426,False,False
02:08:53.957,44,1:31.046,False,False
02:08:54.809,16,1:31.167,False,False
02:08:56.464,55,1:31.288,False,False
02:09:01.818,22,1:31.335,False,False
02:09:07.157,6,1:31.512,False,False
02:09:08.857,31,1:32.099,False,False
02:09:17.043,10,1:32.445,False,False
02:09:22.632,27,1:31.321,False,False
02:09:29.417,14,1:31.928,False,False
02:09:33.232,81,1:30.653,False,False
02:09:35.678,18,1:34.538,False,False
02:09:38.107,4,1:29.982,False,False
02:10:06.420,63,1:30.778,False,False
02:10:08.164,1,1:30.977,False,False
02:10:17.085,23,1:31.073,False,False
02:10:21.721,12,1:31.572,False,False
02:10:24.906,44,1:31.010,False,False
02:10:26.140,16,1:31.334,False,False
02:10:27.484,55,1:31.038,False,False
02:10:33.246,22,1:31.427,False,False
02:10:38.609,6,1:31.530,False,False
02:10:40.765,31,1:31.838,False,False
02:10:48.908,10,1:31.913,False,False
02:10:53.645,27,1:31.053,False,False
02:11:01.696,14,1:32.259,False,False
02:11:03.694,81,1:30.372,False,False
02:11:08.101,4,1:30.055,False,False
02:11:10.233,18,1:34.595,False,False
02:11:37.321,63,1:30.879,False,False
02:11:39.165,1,1:31.136,False,False
02:11:48.119,23,1:31.012,False,False
02:11:53.149,12,1:31.375,False,False
02:11:56.433,44,1:31.473,False,False
02:11:57.083,16,1:30.984,False,False
02:11:58.640,55,1:31.128,False,False
02:12:04.307,22,1:31.046,False,True
02:12:10.361,6,1:31.572,False,False
02:12:12.395,31,1:31.662,False,False
02:12:20.365,10,1:31.438,False,False
02:12:24.750,27,1:31.052,False,False
02:12:34.262,81,1:30.559,False,False
02:12:35.133,14,1:33.466,False,False
02:12:38.185,4,1:30.110,False,False
02:12:42.986,18,1:32.662,False,False
02:13:08.266,63,1:30.821,False,False
02:13:10.169,1,1:30.879,False,False
02:13:19.256,23,1:31.055,False,False
02:13:24.134,12,1:31.072,False,False
02:13:27.262,44,1:30.891,False,False
02:13:27.985,16,1:30.888,False,False
02:13:29.544,55,1:30.933,False,False
02:13:35.847,22,1:31.528,False,False
02:13:41.438,6,1:31.172,False,True
02:13:43.897,31,1:31.533,False,False
02:13:51.605,10,1:31.327,False,False
02:13:55.908,27,1:31.124,False,False
02:14:04.199,81,1:29.992,False,False
02:14:07.634,14,1:32.556,False,False
02:14:08.463,4,1:30.211,False,False
02:14:15.439,18,1:32.521,False,False
02:14:39.221,63,1:30.942,False,False
02:14:40.734,1,1:30.590,False,False
02:14:50.013,23,1:30.839,False,False
02:14:55.319,12,1:31.131,False,False
02:14:58.186,44,1:30.886,False,False
02:14:58.773,16,1:30.849,False,False
02:15:00.398,55,1:30.849,False,False
02:15:07.062,22,1:31.131,False,False
02:15:12.444,6,1:31.042,False,False
02:15:15.807,31,1:31.924,False,False
02:15:23.011,10,1:31.304,False,False
02:15:27.078,27,1:31.154,False,False
02:15:34.324,81,1:30.136,False,False
02:15:38.164,4,1:29.791,False,False
02:15:41.620,14,1:33.964,False,False
02:15:47.467,18,1:32.044,False,True
02:16:09.908,63,1:30.752,False,False
02:16:11.360,1,1:30.668,False,False
02:16:21.040,23,1:30.950,False,False
02:16:26.197,12,1:30.946,False,False
02:16:28.859,44,1:30.673,False,False
02:16:29.578,16,1:30.828,False,False
02:16:31.335,55,1:30.980,False,False
02:16:38.286,22,1:31.363,False,False
02:16:43.497,6,1:30.997,False,False
02:16:47.530,31,1:31.642,False,False
02:16:54.507,10,1:31.391,False,False
02:16:58.298,27,1:31.227,False,False
02:17:04.460,81,1:30.103,False,False
02:17:08.178,4,1:29.900,False,False
02:17:14.625,14,1:32.935,False,False
02:17:19.169,18,1:31.769,False,False
02:17:40.475,63,1:30.644,False,False
02:17:41.922,1,1:30.534,False,False
02:17:51.735,23,1:30.687,False,False
02:17:57.245,12,1:30.965,False,False
02:17:59.703,44,1:30.756,False,False
02:18:00.148,16,1:30.557,False,False
02:18:02.186,55,1:30.813,False,False
02:18:09.545,22,1:31.179,False,False
02:18:14.460,6,1:30.971,False,False
02:18:19.052,31,1:31.586,False,False
02:18:25.878,10,1:31.497,False,False
02:18:29.613,27,1:31.363,False,False
02:18:34.776,81,1:30.245,False,False
02:18:38.540,4,1:30.398,False,False
02:18:46.741,14,1:32.227,False,False
02:18:51.245,18,1:32.029,False,False
02:19:11.285,63,1:30.637,False,False
02:19:12.709,1,1:30.773,False,False
02:19:22.386,23,1:30.684,False,False
02:19:28.168,12,1:30.973,False,False
02:19:31.127,16,1:30.975,False,False
02:19:31.799,44,1:32.162,False,False
02:19:32.923,55,1:30.763,False,False
02:19:40.705,22,1:31.237,False,False
02:19:45.598,6,1:31.228,False,False
02:19:50.804,31,1:31.766,False,False
02:19:58.025,10,1:32.090,False,False
02:20:01.424,27,1:31.767,False,False
02:20:05.380,81,1:30.658,False,False
02:20:09.028,4,1:30.540,False,False
02:20:18.886,14,1:31.981,False,False
02:20:23.525,18,1:32.280,False,False
02:20:41.736,63,1:30.518,False,False
02:20:43.647,1,1:30.887,False,False
02:20:53.087,23,1:30.688,False,False
02:20:59.115,12,1:30.988,False,False
02:21:01.762,16,1:30.551,False,False
02:21:02.589,44,1:30.779,False,False
02:21:03.710,55,1:30.877,False,False
02:21:12.071,22,1:31.267,False,False
02:21:17.046,6,1:31.309,False,False
02:21:22.724,31,1:31.815,False,False
02:21:29.824,10,1:31.948,False,False
02:21:32.765,27,1:31.419,False,False
02:21:35.621,81,1:30.269,False,False
02:21:39.553,4,1:30.475,False,False
02:21:51.411,14,1:32.609,False,False
02:21:55.899,18,1:32.266,False,False
02:22:12.238,63,1:30.516,False,False
02:22:15.212,1,1:31.606,False,False
02:22:23.732,23,1:30.657,False,False
02:22:30.138,12,1:30.912,False,False
02:22:32.287,16,1:30.496,False,False
02:22:33.584,44,1:30.993,False,False
02:22:34.624,55,1:30.904,False,False
02:22:43.336,22,1:31.341,False,False
02:22:48.247,6,1:31.217,False,False
02:22:54.493,31,1:31.794,False,False
02:23:01.843,10,1:31.937,False,False
02:23:03.890,27,1:31.137,False,False
02:23:06.270,81,1:30.761,False,False
02:23:10.224,4,1:30.764,False,False
02:23:23.869,14,1:32.495,False,False
02:23:27.986,18,1:32.186,False,False
02:23:43.077,63,1:30.789,False,False
02:23:45.628,1,1:30.523,False,False
02:23:54.207,23,1:30.482,False,True
02:24:01.009,12,1:30.829,False,False
02:24:02.801,16,1:30.601,False,False
02:24:04.627,44,1:30.999,False,False
02:24:05.584,55,1:30.801,False,False
02:24:14.362,22,1:30.964,False,True
02:24:19.324,6,1:31.128,False,False
02:24:25.989,31,1:31.586,False,False
02:24:33.436,10,1:31.574,False,False
02:24:35.166,27,1:31.156,False,False
02:24:36.868,81,1:30.579,False,False
02:24:40.998,4,1:30.732,False,False
02:24:56.025,14,1:32.155,False,False
02:25:00.140,18,1:32.076,False,False
02:25:13.988,63,1:31.001,False,False
02:25:16.299,1,1:30.651,False,False
02:25:24.903,23,1:30.675,False,False
02:25:31.813,12,1:30.937,False,False
02:25:33.631,16,1:30.707,False,False
02:25:35.547,44,1:31.025,False,False
02:25:36.725,55,1:31.178,False,False
02:25:45.779,22,1:31.401,False,False
02:25:50.648,6,1:31.336,False,False
02:25:57.454,31,1:31.482,False,False
02:26:04.999,10,1:31.519,False,False
02:26:07.475,81,1:30.441,False,False
02:26:08.473,27,1:33.417,False,False
02:26:12.003,4,1:30.985,False,False
02:26:28.310,14,1:32.277,False,False
02:26:32.539,18,1:32.447,False,False
02:26:44.985,63,1:31.005,False,False
02:26:47.289,1,1:30.986,False,False
02:26:55.544,23,1:30.577,False,False
02:27:02.901,12,1:30.999,False,False
02:27:04.448,16,1:30.867,False,False
02:27:07.600,44,1:31.958,False,False
02:27:07.979,55,1:31.259,False,False
02:27:16.799,22,1:31.051,False,False
02:27:22.013,6,1:31.313,False,False
02:27:29.340,31,1:31.846,False,False
02:27:37.920,10,1:32.874,False,False
